Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:26:47.880306+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Element value capacity 23428
2021-02-08 19:26:47.880339+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report count: 6
2021-02-08 19:26:47.880340+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 0 input:0 output:0 feature:0
2021-02-08 19:26:47.880354+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 1 input:72 output:8 feature:8
2021-02-08 19:26:47.880369+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 3 input:40 output:8 feature:8
2021-02-08 19:26:47.880386+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 4 input:16 output:8 feature:8
2021-02-08 19:26:47.880400+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 16 input:56 output:56 feature:8
2021-02-08 19:26:47.880414+0800 0x2217     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 17 input:160 output:160 feature:8
2021-02-08 19:26:47.880913+0800 0x2217     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:339][0x100000661] inPipe:1  inputReportSize:20 inMaxPacketSize:20 inBufferSize:20
2021-02-08 19:26:47.880917+0800 0x2217     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:364][0x100000661] outPipe:0  outMaxPacketSize:0
2021-02-08 19:26:47.880934+0800 0x2df      Default     0x0                  0      0    kernel: (IOBluetoothFamily) [IOBluetoothHostController][ProcessEventDataWL] -- Not enough room in request's result data buffer (8 bytes) to copy the actual data (2048 bytes) -- opCode = 0x1005 (Read Buffer Size)
2021-02-08 19:26:47.881301+0800 0x2217     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserUSBHostHIDDevice.cpp:105][0x100000661] Start ret: 0x0
2021-02-08 19:26:47.881791+0800 0x2220     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 creating interfaces
2021-02-08 19:26:47.883951+0800 0x221a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:668][0x10000065f] HID descriptor interface:0 index:0 length:67 67 67
2021-02-08 19:26:47.884013+0800 0x221a     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f start (state:0x4)
2021-02-08 19:26:47.884039+0800 0x221a     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Element value capacity 556
2021-02-08 19:26:47.884042+0800 0x221a     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report count: 1
2021-02-08 19:26:47.884043+0800 0x221a     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 0 input:64 output:0 feature:0
2021-02-08 19:26:47.884323+0800 0x221a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:339][0x10000065f] inPipe:1  inputReportSize:8 inMaxPacketSize:8 inBufferSize:8
2021-02-08 19:26:47.884327+0800 0x221a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:364][0x10000065f] outPipe:0  outMaxPacketSize:0
2021-02-08 19:26:47.886114+0800 0x221a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserUSBHostHIDDevice.cpp:105][0x10000065f] Start ret: 0x0
2021-02-08 19:26:47.886712+0800 0x222e     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000065f creating interfaces
2021-02-08 19:26:47.888382+0800 0x222d     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.AppleU(847) deny(1) file-read-metadata /System
2021-02-08 19:26:47.889275+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889278+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889318+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889322+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889324+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889326+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889328+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889329+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889331+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889333+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889335+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889338+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889340+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889342+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889344+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889346+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889348+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889350+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889352+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889354+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889356+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889358+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889360+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889362+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889364+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889366+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889368+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889369+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889371+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889520+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889523+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889525+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889529+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889531+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889533+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889537+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889539+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889541+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889543+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889545+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889547+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889549+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889551+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889554+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889556+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889559+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889561+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889564+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889567+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889570+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889572+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889574+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889576+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889578+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889580+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.889882+0800 0x222d     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.890070+0800 0x2221     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x100000673 start (state:0x0)
2021-02-08 19:26:47.890346+0800 0x2248     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x100000673 start (state:0x4)
2021-02-08 19:26:47.890396+0800 0x2248     Default     0x0                  0      0    kernel: (IOHIDFamily) HID: Legacy shim 2
2021-02-08 19:26:47.891492+0800 0x2248     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000661 open by AppleUserHIDEventDriver 0x100000673 (0x0)
2021-02-08 19:26:47.891521+0800 0x2248     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventService.cpp:145][0x100000673] Open interface: 0x100000672
2021-02-08 19:26:47.891578+0800 0x2248     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:227][0x100000673] parseElements: keyboard: 881 digitizer: 0 pointer: 0 0 scroll: 1 led: 0
2021-02-08 19:26:47.891606+0800 0x2248     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:196][0x100000673] parseElements: vendor: 0
2021-02-08 19:26:47.891624+0800 0x2248     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:453][0x100000673] Start ret: 0x0
2021-02-08 19:26:47.891631+0800 0x2248     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:93][0x100000673] G403 Prodigy Gaming Mouse usagePage: 1 usage: 6 vid: 1133 pid: 49283
2021-02-08 19:26:47.893967+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.893969+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894015+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894019+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894021+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894023+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894025+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894026+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894028+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894031+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894033+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894036+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894038+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894040+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894042+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894043+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894045+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894047+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894049+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894052+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894054+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894055+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894057+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894059+0800 0x224c     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.894061+0800 0x224c     Default     0x0                  0      0    kernel: <private>
